UNITID,ADMCON1,ADMCON2,ADMCON3,ADMCON4,ADMCON5,ADMCON6,ADMCON7,ADMCON8,ADMCON9,ADMCON10,ADMCON11,ADMCON12,XAPPLCN,APPLCN,XAPPLCNM,APPLCNM,XAPPLCNW,APPLCNW,XAPPLCNAN,APPLCNAN,XAPPLCNUN,APPLCNUN,XADMSSN,ADMSSN,XADMSSNM,ADMSSNM,XADMSSNW,ADMSSNW,XADMSSNAN,ADMSSNAN,XADMSSNUN,ADMSSNUN,XENRLT,ENRLT,XENRLM,ENRLM,XENRLW,ENRLW,XENRLAN,ENRLAN,XENRLUN,ENRLUN,XENRLFT,ENRLFT,XENRLFTM,ENRLFTM,XENRLFTW,ENRLFTW,XENRLFTAN,ENRLFTAN,XENRLFTUN,ENRLFTUN,XENRLPT,ENRLPT,XENRLPTM,ENRLPTM,XENRLPTW,ENRLPTW,XENRLPTAN,ENRLPTAN,XENRLPTUN,ENRLPTUN,XSATNUM,SATNUM,XSATPCT,SATPCT,XACTNUM,ACTNUM,XACTPCT,ACTPCT,XSATVR25,SATVR25,XSATVR50,SATVR50,XSATVR75,SATVR75,XSATMT25,SATMT25,XSATMT50,SATMT50,XSATMT75,SATMT75,XACTCM25,ACTCM25,XACTCM50,ACTCM50,XACTCM75,ACTCM75,XACTEN25,ACTEN25,XACTEN50,ACTEN50,XACTEN75,ACTEN75,XACTMT25,ACTMT25,XACTMT50,ACTMT50,XACTMT75,ACTMT75
196176,1,3,1,1,1,3,5,3,3,3,1,3,R,17232,R,6878,R,10287,R,21,R,46,R,10616,R,3832,R,6752,R,14,R,18,R,1135,R,370,R,764,R,0,R,1,R,1132,R,368,R,763,A,,R,1,R,3,R,2,R,1,A,,R,0,R,135,R,12,R,37,R,3,R,600,R,640,R,690,R,570,R,610,R,650,R,25,R,28,R,29,R,24,R,26,R,30,R,23,R,25,R,27
196185,1,5,1,1,5,3,5,1,3,5,5,5,R,15544,R,6441,R,9090,S,,S,,R,10818,R,4152,R,6661,S,,S,,R,1214,R,480,R,732,S,,S,,R,1214,R,480,R,732,S,,S,,R,0,R,0,R,0,S,,S,,R,246,R,20,R,55,R,5,R,570,R,610,R,660,R,550,R,600,R,650,R,25,R,28,R,30,R,23,R,26,R,31,R,23,R,26,R,28
196194,1,5,1,1,1,5,5,1,3,5,1,3,R,15149,R,6609,R,8530,S,,S,,R,12202,R,5275,R,6918,S,,S,,R,1265,R,623,R,641,S,,S,,R,1256,R,617,R,638,S,,S,,R,9,R,6,R,3,S,,S,,R,291,R,23,R,34,R,3,R,530,R,580,R,630,R,540,R,600,R,640,R,23,R,26,R,29,A,,A,,A,,A,,A,,A,
196200,1,5,1,5,1,5,5,1,3,5,1,5,R,4530,R,1900,R,2623,S,,S,,R,3520,R,1431,R,2083,S,,S,,R,353,R,158,R,194,S,,S,,R,352,R,157,R,194,S,,S,,R,1,R,1,R,0,S,,S,,R,0,R,0,R,2,R,1,A,,A,,A,,A,,A,,A,,S,,S,,S,,S,,S,,S,,S,,S,,S,
196219,1,5,1,3,5,1,5,1,3,5,1,3,R,7845,R,2882,R,4950,S,,S,,R,5809,R,2027,R,3771,S,,S,,R,750,R,300,R,450,S,,S,,R,747,R,298,R,449,S,,S,,R,3,R,2,R,1,S,,S,,R,46,R,46,R,14,R,14,R,620,R,670,R,710,R,565,R,630,R,670,R,27,R,29,R,30,R,31,R,32,R,35,R,21,R,26,R,27
196237,1,3,1,3,1,3,3,1,3,3,3,3,R,7760,R,3350,R,4406,S,,S,,R,6490,R,2717,R,3770,S,,S,,R,806,R,373,R,432,S,,S,,R,797,R,369,R,427,S,,S,,R,9,R,4,R,5,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
196246,1,5,1,1,1,3,5,1,3,5,1,3,R,8830,R,3329,R,5501,S,,S,,R,6924,R,2506,R,4418,S,,S,,R,798,R,315,R,483,S,,S,,R,791,R,312,R,479,S,,S,,R,7,R,3,R,4,S,,S,,R,51,R,6,R,9,R,1,R,540,R,590,R,640,R,540,R,570,R,610,R,22,R,24,R,28,R,20,R,21,R,28,R,16,R,18,R,24
196291,1,3,1,5,5,3,5,1,3,5,5,3,R,1769,R,1433,R,304,S,,S,,R,1281,R,1040,R,218,S,,S,,R,378,R,333,R,45,S,,S,,R,378,R,333,R,45,S,,S,,R,0,R,0,R,0,S,,S,,R,100,R,27,R,19,R,5,R,570,R,600,R,640,R,553,R,600,R,648,R,22,R,27,R,28,A,,A,,A,,A,,A,,A,
196413,1,5,1,1,1,1,5,1,5,5,1,3,R,44480,R,17646,R,26817,R,15,R,2,R,20427,R,8311,R,12110,R,6,R,0,R,3835,R,1644,R,2191,R,0,R,0,R,3824,R,1639,R,2185,A,,R,0,R,11,R,5,R,6,A,,R,0,R,861,R,22,R,357,R,9,R,640,R,680,R,720,R,630,R,680,R,720,R,29,R,31,R,32,R,29,R,33,R,35,R,26,R,28,R,31
196431,3,3,5,1,1,5,3,3,3,3,5,5,R,57,R,57,Z,0,A,,R,0,R,44,R,44,A,,A,,R,0,R,37,R,37,A,,A,,R,0,R,37,R,37,A,,A,,R,0,R,0,R,0,A,,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
196440,3,3,5,1,1,5,3,3,3,3,5,5,R,5,R,5,Z,0,A,,R,0,R,5,R,5,A,,A,,R,0,R,5,R,5,A,,A,,R,0,R,5,R,5,A,,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
196583,3,3,5,1,1,5,3,3,3,3,5,5,R,27,R,27,Z,0,A,,R,0,R,15,R,15,A,,A,,R,0,R,9,R,9,A,,A,,R,0,R,9,R,9,A,,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
196592,5,3,1,3,5,1,5,5,3,5,5,5,R,2152,R,692,R,1454,A,,R,6,R,1309,R,448,R,859,A,,R,2,R,569,R,210,R,359,A,,R,0,R,463,R,177,R,286,A,,R,0,R,106,R,33,R,73,A,,R,0,R,60,R,11,R,14,R,2,R,630,R,680,R,730,R,588,R,660,R,723,R,24,R,30,R,32,R,25,R,29,R,34,R,21,R,26,R,30
196653,1,5,1,3,3,3,3,1,3,3,5,3,R,199,R,19,R,180,S,,S,,R,194,R,18,R,176,S,,S,,R,82,R,3,R,79,S,,S,,R,61,R,1,R,60,S,,S,,R,21,R,2,R,19,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
196866,1,5,1,5,1,3,5,1,5,5,5,5,R,8210,R,4418,R,3789,S,,S,,R,3606,R,1718,R,1887,S,,S,,R,500,R,263,R,237,S,,S,,R,500,R,263,R,237,S,,S,,A,,A,,A,,S,,S,,R,161,R,32,R,56,R,11,R,660,R,690,R,720,R,650,R,700,R,760,R,29,R,31,R,33,R,29,R,33,R,35,R,27,R,29,R,32
197027,1,1,1,5,1,3,1,1,3,5,1,3,R,1367,R,1086,R,281,R,0,R,0,R,468,R,370,R,98,A,,R,0,R,300,R,239,R,61,A,,R,0,R,300,R,239,R,61,A,,R,0,A,,A,,A,,A,,A,,R,235,R,78,R,125,R,42,R,560,R,600,R,650,R,550,R,600,R,650,R,22,R,25,R,29,R,21,R,24,R,28,R,22,R,26,R,28
197036,1,5,1,5,1,3,1,1,3,5,1,3,R,12320,R,8549,R,3771,A,,R,0,R,1534,R,1175,R,359,A,,R,0,R,1195,R,931,R,264,A,,R,0,R,1195,R,931,R,264,A,,R,0,A,,A,,A,,A,,A,,R,817,R,68,R,378,R,32,R,600,R,660,R,710,R,600,R,670,R,720,R,27,R,31,R,33,R,26,R,32,R,34,R,26,R,29,R,32
197045,1,5,1,5,1,5,5,1,3,3,5,5,R,3703,R,1714,R,1935,S,,S,,R,3405,R,1578,R,1823,S,,S,,R,431,R,218,R,212,S,,S,,R,421,R,215,R,206,S,,S,,R,10,R,3,R,6,S,,S,,R,11,R,3,R,0,R,0,R,480,R,570,R,660,R,510,R,540,R,590,A,,A,,A,,A,,A,,A,,A,,A,,A,
197133,1,5,1,1,1,5,5,1,3,5,1,5,R,12447,R,4283,R,8147,S,,S,,R,2311,R,874,R,1433,S,,S,,R,665,R,251,R,411,S,,S,,R,665,R,251,R,411,S,,S,,A,,A,,A,,S,,S,,R,208,R,31,R,83,R,12,R,730,R,750,R,770,R,720,R,750,R,780,R,33,R,33,R,35,A,,A,,A,,A,,A,,A,
197142,1,3,3,5,5,5,3,5,5,3,5,3,R,999,R,409,R,546,A,,R,44,R,865,R,358,R,476,A,,R,31,R,209,R,94,R,115,A,,R,0,R,191,R,85,R,106,A,,R,0,R,18,R,9,R,9,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
197151,1,3,1,3,5,1,5,1,3,3,1,3,R,3140,R,731,R,2409,R,0,R,0,R,2909,R,652,R,2257,A,,R,0,R,604,R,142,R,462,A,,R,0,R,601,R,142,R,459,A,,R,0,R,3,R,0,R,3,A,,R,0,R,42,R,7,R,3,R,0,R,610,R,670,R,730,R,578,R,650,R,760,S,,S,,S,,S,,S,,S,,S,,S,,S,
197197,1,5,1,1,1,3,5,1,3,5,1,3,R,2566,R,1070,R,1496,A,,R,0,R,2258,R,905,R,1353,A,,R,0,R,454,R,185,R,269,A,,R,0,R,454,R,185,R,269,A,,R,0,A,,A,,A,,A,,A,,R,63,R,14,R,27,R,6,R,600,R,620,R,660,R,590,R,620,R,630,R,23,R,26,R,28,R,23,R,25,R,30,R,22,R,25,R,26
197221,1,5,1,1,1,1,5,5,3,5,5,3,R,235,R,170,R,62,S,,S,,R,33,R,24,R,9,S,,S,,R,25,R,20,R,5,S,,S,,R,25,R,20,R,5,S,,S,,A,,A,,A,,S,,S,,R,20,R,80,R,5,R,20,R,710,R,730,R,750,R,720,R,760,R,780,R,32,R,34,R,34,R,33,R,34,R,36,R,30,R,34,R,35
197285,5,5,1,3,5,3,3,3,3,3,5,3,R,448,R,178,R,268,A,,R,2,R,423,R,167,R,256,A,,R,0,R,90,R,43,R,47,A,,R,0,R,88,R,41,R,47,A,,R,0,R,2,R,2,R,0,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
197647,3,3,5,1,1,5,3,3,3,3,5,5,R,34,R,34,Z,0,A,,R,0,R,30,R,30,A,,A,,R,0,R,16,R,16,A,,A,,R,0,R,16,R,16,A,,A,,R,0,Z,0,Z,0,A,,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
197692,5,3,5,5,1,1,3,3,3,3,3,3,R,54,R,54,Z,0,A,,R,0,R,39,R,39,A,,A,,R,0,R,30,R,30,A,,A,,R,0,R,30,R,30,A,,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
197708,1,3,1,3,1,3,5,1,3,3,1,3,R,1665,R,858,R,807,A,,R,0,R,926,R,478,R,448,A,,R,0,R,566,R,311,R,255,A,,R,0,R,565,R,310,R,255,A,,R,0,R,1,R,1,R,0,A,,R,0,R,107,R,19,R,89,R,16,R,670,R,700,R,740,R,670,R,740,R,770,R,29,R,31,R,33,R,30,R,33,R,34,R,26,R,28,R,32
197744,3,3,5,1,1,5,3,3,3,3,5,5,R,20,R,20,Z,0,A,,R,0,R,6,R,6,A,,A,,R,0,R,6,R,6,A,,A,,R,0,R,6,R,6,A,,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
197869,1,5,1,1,3,3,5,1,3,5,5,3,R,24614,R,10337,R,14274,S,,S,,R,22188,R,9152,R,13033,S,,S,,R,4038,R,1774,R,2263,S,,S,,R,4023,R,1768,R,2254,S,,S,,R,15,R,6,R,9,S,,S,,R,354,R,9,R,921,R,23,R,570,R,610,R,660,R,550,R,590,R,620,R,21,R,25,R,27,R,20,R,23,R,27,R,19,R,23,R,26
197911,1,3,1,5,5,3,5,1,3,3,5,3,R,2657,R,1083,R,1569,A,,R,5,R,2503,R,1019,R,1479,A,,R,5,R,261,R,152,R,109,A,,R,0,R,260,R,152,R,108,A,,R,0,R,1,R,0,R,1,A,,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
197984,1,5,1,5,5,3,5,5,5,3,5,3,R,4221,R,1967,R,2254,A,,R,0,R,3151,R,1383,R,1768,A,,R,0,R,398,R,221,R,177,A,,R,0,R,393,R,219,R,174,A,,R,0,R,5,R,2,R,3,A,,R,0,R,357,R,90,R,334,R,84,R,490,R,550,R,610,R,470,R,530,R,590,R,18,R,22,R,26,R,17,R,21,R,25,R,17,R,21,R,25
197993,1,5,1,5,5,5,5,1,3,3,5,5,R,608,Z,0,R,608,A,,R,0,R,308,A,,R,308,A,,R,0,R,32,A,,R,32,A,,R,0,R,32,A,,R,32,A,,R,0,A,,A,,A,,A,,A,,R,9,R,28,R,1,R,3,R,410,R,482,R,580,R,410,R,443,R,480,S,,S,,S,,S,,S,,S,,S,,S,,S,
198066,1,3,1,1,3,3,5,5,3,3,5,3,R,2699,R,1579,R,1109,R,11,R,0,R,1138,R,688,R,445,R,5,R,0,R,308,R,208,R,95,R,5,R,0,R,305,R,205,R,95,R,5,R,0,R,3,R,3,R,0,R,0,R,0,R,43,R,14,R,86,R,28,R,440,R,550,R,620,R,430,R,530,R,600,R,16,R,20,R,26,R,16,R,21,R,25,R,15,R,20,R,26
198109,1,5,1,5,1,3,1,5,3,5,1,5,R,77,R,6,R,71,A,,R,0,R,18,R,2,R,16,A,,R,0,R,8,R,0,R,8,A,,R,0,R,8,A,,R,8,A,,R,0,R,0,A,,R,0,A,,R,0,R,3,R,38,R,5,R,63,S,,S,,S,,S,,S,,S,,R,21,R,23,R,23,R,19,R,20,R,22,R,21,R,21,R,22
198136,1,3,1,3,3,3,3,1,3,3,3,3,R,6956,R,2820,R,4108,A,,R,28,R,6064,R,2373,R,3668,A,,R,23,R,616,R,277,R,338,A,,R,1,R,598,R,268,R,330,A,,R,0,R,18,R,9,R,8,A,,R,1,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
198215,1,5,1,1,5,5,5,1,3,5,1,5,R,3457,R,1745,R,1701,S,,S,,R,2600,R,1252,R,1340,S,,S,,C,325,C,181,C,144,S,,S,,C,325,C,181,C,144,S,,S,,R,0,R,0,R,0,S,,S,,R,45,R,14,R,105,R,33,R,520,R,550,R,650,R,510,R,560,R,650,R,17,R,21,R,25,R,15,R,20,R,24,R,16,R,19,R,24
198303,1,3,1,5,5,3,3,5,3,3,5,5,R,2124,R,961,R,1145,A,,R,18,R,1461,R,625,R,835,A,,R,1,R,180,R,99,R,81,A,,R,0,R,180,R,99,R,81,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
198385,5,5,1,1,1,3,5,1,3,5,1,3,R,8114,R,3956,R,4156,A,,R,2,R,1085,R,519,R,565,A,,R,1,R,520,R,252,R,268,A,,R,0,R,520,R,252,R,268,A,,R,0,A,,A,,A,,A,,A,,R,147,R,28,R,121,R,23,R,695,R,720,R,750,R,705,R,740,R,780,R,31,R,33,R,34,A,,A,,A,,A,,A,,A,
198419,1,3,1,1,1,3,5,3,3,5,1,5,R,51795,R,24298,R,27497,A,,R,0,R,2957,R,1388,R,1569,A,,R,0,R,1740,R,824,R,916,A,,R,0,R,1740,R,824,R,916,A,,R,0,A,,A,,A,,A,,A,,R,824,R,48,R,526,R,30,R,740,R,760,R,770,R,760,R,780,R,800,R,34,R,35,R,35,R,35,R,35,R,36,R,32,R,35,R,35
198464,1,3,1,1,3,3,5,1,3,5,1,3,R,26369,R,9736,R,16392,A,,R,241,R,23524,R,8596,R,14729,A,,R,199,R,4022,R,1621,R,2371,A,,R,30,R,3962,R,1606,R,2326,A,,R,30,R,60,R,15,R,45,A,,R,0,R,251,R,6,R,504,R,13,R,540,R,590,R,630,R,530,R,570,R,610,R,21,R,24,R,26,R,20,R,22,R,26,R,18,R,23,R,26
198507,1,5,1,5,3,3,5,1,3,3,3,3,R,5489,R,2118,R,3368,A,,R,3,R,3525,R,1304,R,2220,A,,R,1,R,423,R,238,R,185,A,,R,0,R,419,R,235,R,184,A,,R,0,R,4,R,3,R,1,A,,R,0,R,12,R,3,R,45,R,11,R,470,R,520,R,560,R,450,R,495,R,520,R,16,R,19,R,22,R,15,R,16,R,21,R,15,R,17,R,21
198516,1,5,1,5,5,3,5,1,3,5,1,5,R,18105,R,6735,R,11368,S,,S,,R,12012,R,4372,R,7638,S,,S,,R,1607,R,642,R,965,S,,S,,R,1607,R,642,R,965,S,,S,,R,0,Z,0,Z,0,S,,S,,R,40,R,2,R,24,R,1,R,580,R,610,R,650,R,550,R,590,R,630,R,23,R,25,R,28,R,23,R,25,R,27,R,21,R,24,R,27
198543,1,5,1,5,5,3,5,1,3,3,5,3,R,6515,R,2139,R,4373,A,,R,3,R,5352,R,1654,R,3695,A,,R,3,R,794,R,294,R,498,A,,R,2,R,753,R,280,R,471,A,,R,2,R,41,R,14,R,27,A,,R,0,R,18,R,2,R,62,R,8,R,460,R,490,R,550,R,430,R,500,R,540,R,15,R,17,R,19,R,13,R,15,R,18,R,14,R,16,R,18
198561,1,5,1,5,5,5,5,1,3,5,5,5,R,5212,R,1806,R,3389,A,,R,17,R,4024,R,1325,R,2697,A,,R,2,R,450,R,200,R,250,A,,R,0,R,450,R,200,R,250,A,,R,0,A,,A,,A,,A,,A,,R,45,R,10,R,169,R,38,R,495,R,555,R,608,R,480,R,530,R,590,R,19,R,22,R,25,R,19,R,22,R,25,R,17,R,21,R,25
198598,1,3,1,5,5,5,3,1,3,3,5,3,R,3932,R,1753,R,2033,S,,S,,R,2758,R,1182,R,1487,S,,S,,R,198,R,123,R,62,S,,S,,R,197,R,123,R,61,S,,S,,R,1,R,0,R,1,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
198613,5,5,1,5,5,5,5,1,3,5,1,3,R,4204,R,1921,R,2283,A,,R,0,R,3363,R,1472,R,1891,A,,R,0,R,340,R,186,R,154,A,,R,0,R,340,R,186,R,154,A,,R,0,A,,A,,A,,A,,A,,R,16,R,5,R,82,R,24,R,550,R,600,R,650,R,570,R,580,R,610,R,18,R,21,R,24,A,,A,,A,,A,,A,,A,
198695,1,3,1,1,1,5,5,1,3,5,1,5,R,17572,R,6265,R,11307,A,,R,0,R,13233,R,4694,R,8539,A,,R,0,R,1528,R,650,R,878,A,,R,0,R,1528,R,650,R,878,A,,R,0,A,,A,,A,,A,,A,,R,233,R,15,R,198,R,13,R,560,R,610,R,670,R,550,R,600,R,650,R,24,R,30,R,33,R,22,R,25,R,29,R,20,R,24,R,27
198756,1,3,1,1,3,3,3,1,3,3,5,3,R,6820,R,2011,R,3107,A,,R,1702,R,3083,R,1138,R,1848,A,,R,97,R,396,R,188,R,207,A,,R,1,R,389,R,187,R,201,A,,R,1,R,7,R,1,R,6,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
198808,1,5,1,1,5,3,3,1,3,5,1,5,R,2084,R,779,R,1303,R,0,R,2,R,1600,R,581,R,1019,A,,R,0,R,223,R,83,R,140,A,,R,0,R,223,R,83,R,140,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
198835,1,5,1,5,5,5,3,1,3,5,5,3,R,3666,R,1656,R,2005,A,,R,5,R,3101,R,1402,R,1698,A,,R,1,R,341,R,173,R,168,A,,R,0,R,337,R,172,R,165,A,,R,0,R,4,R,1,R,3,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
198862,1,3,3,5,5,3,3,1,5,3,5,3,R,6721,R,2542,R,4179,R,0,R,0,R,3982,R,1203,R,2779,A,,R,0,R,343,R,198,R,145,A,,R,0,R,342,R,198,R,144,A,,R,0,R,1,R,0,R,1,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
198871,1,3,5,5,3,3,3,5,3,3,5,5,R,998,R,642,R,356,A,,R,0,R,557,R,357,R,200,A,,R,0,R,225,R,160,R,65,A,,R,0,R,224,R,160,R,64,A,,R,0,R,1,R,0,R,1,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
198899,1,5,1,3,5,5,3,5,3,3,3,3,R,1642,R,785,R,734,R,123,R,0,R,1115,R,573,R,532,R,10,R,0,R,347,R,191,R,156,R,0,R,0,R,341,R,187,R,154,A,,R,0,R,6,R,4,R,2,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
198950,1,5,1,1,1,3,5,5,3,5,5,5,R,1983,R,0,R,1983,A,,R,0,R,1471,A,,R,1471,A,,R,0,R,272,A,,R,272,A,,R,0,R,272,A,,R,272,A,,R,0,A,,A,,A,,A,,A,,R,30,R,11,R,37,R,14,R,588,R,625,R,668,R,510,R,560,R,680,R,23,R,25,R,29,R,21,R,25,R,29,R,20,R,24,R,26
198969,1,5,1,1,5,3,5,5,3,5,5,5,R,2743,R,1682,R,1060,S,,S,,R,2061,R,1219,R,842,S,,S,,R,316,R,208,R,108,S,,S,,R,315,R,207,R,108,S,,S,,R,1,R,1,R,0,S,,S,,R,33,R,10,R,47,R,15,R,550,R,590,R,630,R,530,R,580,R,620,R,22,R,24,R,27,R,21,R,23,R,26,R,20,R,23,R,25
199032,1,3,1,3,3,3,3,1,3,3,3,3,R,1740,R,898,R,842,A,,R,0,R,1204,R,595,R,609,A,,R,0,R,215,R,123,R,92,A,,R,0,R,213,R,121,R,92,A,,R,0,R,2,R,2,R,0,A,,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
199069,1,3,1,3,3,3,5,1,3,3,5,3,R,1926,R,778,R,1148,A,,R,0,R,1459,R,589,R,870,A,,R,0,R,289,R,133,R,156,A,,R,0,R,261,R,130,R,131,A,,R,0,R,28,R,3,R,25,A,,R,0,Z,0,Z,0,R,28,R,10,A,,A,,A,,A,,A,,A,,R,18,R,20,R,24,R,16,R,21,R,22,R,17,R,19,R,24
199102,1,5,1,1,3,3,5,1,3,3,3,3,R,36496,R,11234,R,25254,A,,R,8,R,18212,R,5563,R,12645,A,,R,4,R,2736,R,1001,R,1732,A,,R,3,R,2724,R,993,R,1728,A,,R,3,R,12,R,8,R,4,A,,R,0,R,511,R,19,R,552,R,20,R,510,R,550,R,600,R,510,R,550,R,590,R,17,R,20,R,23,R,16,R,19,R,22,R,16,R,18,R,23
199111,1,5,1,1,5,3,5,1,3,5,1,3,R,7378,R,2713,R,4664,S,,S,,R,6782,R,2486,R,4295,S,,S,,R,725,R,302,R,423,S,,S,,R,722,R,300,R,422,S,,S,,R,3,R,2,R,1,S,,S,,R,50,R,7,R,124,R,17,R,600,R,650,R,700,R,570,R,605,R,660,R,23,R,26,R,29,R,22,R,26,R,30,R,20,R,23,R,26
199120,5,5,1,5,1,5,5,1,3,5,1,5,R,66535,R,27893,R,38632,S,,S,,R,10209,R,4256,R,5953,S,,S,,R,4640,R,1752,R,2888,S,,S,,R,4632,R,1750,R,2882,S,,S,,R,8,R,2,R,6,S,,S,,R,1320,R,28,R,1896,R,41,R,690,R,730,R,750,R,700,R,750,R,780,R,28,R,31,R,34,R,27,R,33,R,35,R,26,R,29,R,33
199139,1,5,1,1,5,3,5,1,3,5,1,3,R,23887,R,10408,R,13465,A,,R,14,R,19015,R,8130,R,10875,A,,R,10,R,4657,R,2286,R,2367,A,,R,4,R,4567,R,2252,R,2311,A,,R,4,R,90,R,34,R,56,A,,R,0,R,714,R,15,R,1170,R,25,R,570,R,620,R,660,R,570,R,630,R,670,R,21,R,25,R,28,R,20,R,23,R,27,R,20,R,25,R,27
199148,1,5,1,1,3,3,5,1,3,5,5,3,R,12948,R,4254,R,8684,S,,S,,R,11460,R,3648,R,7804,S,,S,,R,2433,R,822,R,1610,S,,S,,R,2393,R,807,R,1585,S,,S,,R,40,R,15,R,25,S,,S,,R,48,R,2,R,232,R,10,R,590,R,615,R,685,R,560,R,590,R,670,R,22,R,24,R,27,R,21,R,23,R,27,R,19,R,22,R,25
199157,1,5,1,5,5,3,5,1,3,3,3,3,R,18368,R,5460,R,12903,A,,R,5,R,15972,R,4576,R,11395,A,,R,1,R,1753,R,505,R,1248,A,,R,0,R,1720,R,495,R,1225,A,,R,0,R,33,R,10,R,23,A,,R,0,R,0,R,0,R,48,R,3,A,,A,,A,,A,,A,,A,,R,19,R,20,R,22,R,16,R,20,R,21,R,17,R,19,R,23
199184,1,5,1,5,1,1,5,1,3,5,1,3,R,1438,R,507,R,928,S,,S,,R,431,R,156,R,274,S,,S,,R,239,R,95,R,143,S,,S,,R,239,R,95,R,143,S,,S,,A,,A,,A,,S,,S,,R,27,R,11,R,28,R,12,R,600,R,670,R,720,R,540,R,600,R,650,R,22,R,26,R,29,R,23,R,26,R,31,R,22,R,24,R,26
199193,1,5,1,1,5,3,5,1,3,5,1,3,R,44047,R,21260,R,22777,S,,S,,R,18385,R,7980,R,10401,S,,S,,R,5839,R,2828,R,3011,S,,S,,R,5817,R,2814,R,3003,S,,S,,R,22,R,14,R,8,S,,S,,R,1072,R,18,R,1688,R,29,R,650,R,680,R,720,R,650,R,690,R,750,R,28,R,30,R,32,R,26,R,30,R,34,R,26,R,28,R,32
199209,1,3,3,5,5,3,3,1,3,3,5,3,R,1856,R,1097,R,757,S,,S,,R,1489,R,877,R,611,S,,S,,R,261,R,167,R,94,S,,S,,R,257,R,166,R,91,S,,S,,R,4,R,1,R,3,S,,S,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
199218,1,1,1,5,5,3,5,1,3,5,1,5,R,20393,R,6787,R,13602,A,,R,4,R,13101,R,4100,R,9000,A,,R,1,R,2754,R,951,R,1803,A,,R,0,R,2752,R,950,R,1802,A,,R,0,R,2,R,1,R,1,A,,R,0,R,138,R,5,R,342,R,12,R,620,R,650,R,680,R,610,R,630,R,660,R,24,R,27,R,29,R,23,R,26,R,30,R,23,R,25,R,27
199272,1,3,1,1,5,5,5,1,3,3,5,3,R,1044,R,477,R,566,S,,S,,R,984,R,446,R,537,S,,S,,R,168,R,92,R,75,S,,S,,R,168,R,92,R,75,S,,S,,R,0,R,0,R,0,S,,S,,R,19,R,11,R,19,R,11,R,545,R,590,R,630,R,535,R,560,R,595,R,22,R,24,R,27,R,22,R,23,R,26,R,22,R,24,R,27
