UNITID,PEO1ISTR,PEO2ISTR,PEO3ISTR,PEO4ISTR,PEO5ISTR,PEO6ISTR,PEO7ISTR,CNTLAFFI,PUBPRIME,PUBSECON,RELAFFIL,LEVEL1,LEVEL1A,LEVEL1B,LEVEL2,LEVEL3,LEVEL4,LEVEL5,LEVEL6,LEVEL7,LEVEL8,LEVEL12,LEVEL17,LEVEL18,LEVEL19,CALSYS,FT_UG,FT_FTUG,FTGDNIDP,PT_UG,PT_FTUG,PTGDNIDP,DOCPP,DOCPPSP,OPENADMP,NONCRDT1,NONCRDT2,NONCRDT3,NONCRDT4,NONCRDT5,NONCRDT6,NONCRDT7,NONCRDT8,NONCRDT9,VET1,VET2,VET3,VET4,VET5,VET9,CREDITS2,CREDITS3,CREDITS4,SLO5,SLO51,SLO52,SLO521,SLO53,SLO6,SLO7,SLOA,SLO8,SLO81,SLO82,SLO83,SLOB,SLO9,YRSCOLL,STUSRV2,STUSRV3,STUSRV4,STUSRV8,STUSRV9,LIBRES1,LIBRES2,LIBRES3,LIBRES4,LIBRES5,LIBRES6,LIBRES9,DSTNUGC,DSTNUGP,DSTNUGN,DSTNGC,DSTNGP,DSTNGN,DISTCRS,DISTPGS,DSTNCED1,DSTNCED2,DSTNCED3,DISTNCED,DISAB,XDISABPC,DISABPCT,ATHASSOC,ASSOC1,ASSOC2,ASSOC3,ASSOC4,ASSOC5,ASSOC6,SPORT1,CONFNO1,SPORT2,CONFNO2,SPORT3,CONFNO3,SPORT4,CONFNO4
204477,0,1,1,0,0,0,0,1,2,0,-2,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,2,2,1,2,2,1,1,1,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1,1,1,1,1,1,0,-2,-2,-2,1,1,0,1,1,-2,1,0,2,-2,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204486,1,1,0,0,0,0,0,3,-2,-2,-2,1,1,0,1,1,0,1,0,1,0,0,0,0,0,2,1,1,1,1,1,1,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,9.60,1,0,1,0,0,0,0,2,-2,1,307,1,307,2,-2
204501,0,1,0,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4,1,1,1,1,1,1,-2,-2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,2,R,27.00,1,1,0,0,0,0,0,1,189,1,189,1,189,1,189
204608,1,1,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,1,1,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204617,0,1,1,0,0,0,0,4,-2,-2,30,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,9.96,1,1,0,0,0,0,0,1,371,1,371,1,371,1,371
204635,0,1,1,0,0,0,0,4,-2,-2,71,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,2,2,R,11.88,1,1,0,0,0,0,0,1,191,1,191,1,191,1,191
204662,0,1,-2,0,0,0,1,1,2,0,-2,0,0,0,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,1,2,1,1,2,-2,-2,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204671,0,1,0,0,0,0,1,1,2,0,-2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204680,0,1,0,0,0,0,1,1,2,0,-2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204699,0,1,0,0,0,0,1,1,2,0,-2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204705,0,1,0,0,0,0,1,1,2,0,-2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204714,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,0,1,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204723,1,1,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,1,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204769,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,0,1,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204778,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,1,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204796,0,1,0,0,0,0,1,1,2,0,-2,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,,1,1,0,0,0,0,0,1,107,1,107,1,107,1,107
204802,1,1,0,0,0,0,1,1,2,0,-2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204820,1,1,0,0,0,0,1,1,2,0,-2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204839,1,1,0,0,0,0,1,1,2,0,-2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,R,6.58,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204848,1,1,0,0,0,0,1,1,2,0,-2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,R,5.93,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204857,1,1,1,0,0,0,1,1,2,0,-2,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,7.53,1,1,0,0,0,0,0,1,119,1,119,1,119,1,119
204866,1,1,0,0,0,0,1,1,2,0,-2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,R,4.06,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204884,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,2,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204893,0,1,-2,0,0,0,0,4,-2,-2,30,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,-2,-2,1,1,1,-2,1,1,-2,-2,-2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204909,0,1,0,0,0,0,0,4,-2,-2,71,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2,1,2,2,-2,-2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,2,R,18.39,1,1,0,0,0,0,0,1,189,1,189,1,189,1,189
204936,1,1,1,0,0,0,0,4,-2,-2,71,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,2,2,R,13.69,1,1,0,0,0,0,0,1,191,1,191,1,191,1,191
204945,1,1,-2,0,1,0,1,1,2,0,-2,1,1,1,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,1,2,1,1,2,-2,-2,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,R,4.96,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
204963,1,0,-2,0,0,0,0,2,-2,-2,-2,1,1,1,1,0,1,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
204981,1,1,-2,1,0,1,0,1,4,8,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,1,1,0,1,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
204990,0,1,0,0,0,0,0,4,-2,-2,51,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,2,1,2,2,1,-2,-2,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,1,1,1,1,1,0,-2,-2,-2,1,1,0,1,1,-2,1,0,2,-2,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
205027,0,1,0,0,0,0,0,4,-2,-2,30,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,2,2,1,-2,-2,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
205054,1,1,0,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,1,1,2,2,2,2,-2,-2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
205090,0,1,-2,0,0,0,0,3,-2,-2,-2,0,0,0,0,0,1,-2,-2,-2,-2,0,-2,-2,-2,1,1,2,-2,1,2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,2,R,13.00,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
205124,0,1,1,0,0,1,0,4,-2,-2,80,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,2,2,1,-2,-2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
205142,1,0,-2,0,0,0,0,2,-2,-2,-2,1,0,1,1,0,1,-2,-2,-2,-2,0,-2,-2,-2,7,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
205179,1,1,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,5,1,1,-2,1,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,-2,-2,-2,1,0,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
205203,1,1,0,1,0,0,0,3,-2,-2,-2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,,1,0,1,0,0,0,0,2,-2,1,374,1,374,1,374
205391,1,1,0,0,0,0,0,2,-2,-2,-2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
205443,1,1,0,0,1,0,0,1,2,0,-2,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,,1,0,1,0,0,0,0,2,-2,1,374,1,374,1,374
205470,1,1,0,0,0,0,1,1,2,5,-2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,2,1,1,2,-2,-2,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,R,8.46,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
205841,1,1,-2,0,0,0,0,1,2,0,-2,1,1,1,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,1,2,1,1,2,-2,-2,1,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,2,R,5.05,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
205887,1,1,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,2,1,1,-2,2,2,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
205957,0,1,0,0,0,0,0,4,-2,-2,30,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,-2,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,6.40,1,1,0,0,0,0,1,2,-2,1,194,1,194,1,194
205966,1,1,-2,1,1,0,1,1,2,0,-2,1,1,1,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,1,2,1,1,2,-2,-2,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
206011,1,1,-2,1,1,0,0,1,2,0,-2,1,0,1,1,1,0,-2,-2,-2,-2,0,-2,-2,-2,1,1,1,2,1,1,2,-2,-2,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,-2,-2,-2,1,1,1,-2,0,2,1,A,,1,0,0,1,0,0,0,2,-2,2,-2,2,-2,2,-2
206039,1,0,-2,0,0,0,0,2,-2,-2,-2,0,0,0,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-2,-2,-2,-2,0,1,-2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
206048,0,1,0,0,0,0,0,3,-2,-2,-2,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,-2,-2,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,,1,1,0,0,0,0,0,1,371,1,371,1,371,1,371
206084,1,1,1,0,0,0,0,1,2,0,-2,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,7.82,1,1,0,0,0,0,0,1,119,1,119,1,119,1,119
206154,0,1,0,0,0,0,0,4,-2,-2,88,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,-2,-2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,1,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
206172,1,0,-2,1,0,0,0,1,2,0,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,2,2,-2,-2,-2,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
206181,1,0,-2,0,0,0,0,1,4,2,-2,1,1,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
206288,0,1,1,0,0,0,0,4,-2,-2,71,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2,2,1,2,2,1,1,2,-2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,1,1,0,0,0,1,1,1,1,1,1,0,-2,-2,-2,1,1,0,1,1,-2,1,0,2,-2,A,,2,0,0,0,0,0,0,2,-2,2,-2,2,-2,2,-2
206321,1,0,-2,0,1,0,0,1,2,4,-2,1,0,1,1,0,0,-2,-2,-2,-2,0,-2,-2,-2,6,1,1,-2,1,1,-2,-2,-2,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2,-2,-2,-2,0,0,-2,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,-2,-2,-2,0,0,0,-2,1,2,1,A,,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
206349,1,1,1,0,0,0,0,4,-2,-2,30,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,22.61,1,1,0,0,0,0,0,2,-2,1,371,2,-2,1,371
206437,0,1,0,0,0,0,0,4,-2,-2,30,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,-2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,2,2,R,23.00,1,1,0,0,0,0,0,1,371,1,371,1,371,1,371
