UNITID,EFFYALEV,EFFYLEV,LSTUDY,XEYTOTLT,EFYTOTLT,XEYTOTLM,EFYTOTLM,XEYTOTLW,EFYTOTLW,XEFYAIAT,EFYAIANT,XEFYAIAM,EFYAIANM,XEFYAIAW,EFYAIANW,XEFYASIT,EFYASIAT,XEFYASIM,EFYASIAM,XEFYASIW,EFYASIAW,XEFYBKAT,EFYBKAAT,XEFYBKAM,EFYBKAAM,XEFYBKAW,EFYBKAAW,XEFYHIST,EFYHISPT,XEFYHISM,EFYHISPM,XEFYHISW,EFYHISPW,XEFYNHPT,EFYNHPIT,XEFYNHPM,EFYNHPIM,XEFYNHPW,EFYNHPIW,XEFYWHIT,EFYWHITT,XEFYWHIM,EFYWHITM,XEFYWHIW,EFYWHITW,XEFY2MOT,EFY2MORT,XEFY2MOM,EFY2MORM,XEFY2MOW,EFY2MORW,XEYUNKNT,EFYUNKNT,XEYUNKNM,EFYUNKNM,XEYUNKNW,EFYUNKNW,XEYNRALT,EFYNRALT,XEYNRALM,EFYNRALM,XEYNRALW,EFYNRALW,XEFYGUUN,EFYGUUN,XEFYGUAN,EFYGUAN,XEFYGUTO,EFYGUTOT,XEFYGUKN,EFYGUKN
231059,20,-2,1,R,865,R,417,R,448,R,2,R,1,R,1,R,10,R,4,R,6,R,27,R,15,R,12,R,42,R,24,R,18,Z,0,Z,0,Z,0,R,722,R,334,R,388,R,21,R,10,R,11,R,3,R,3,Z,0,R,38,R,26,R,12,A,,A,,A,,A,
231059,21,-2,999,R,1218,R,546,R,672,R,3,R,1,R,2,R,19,R,8,R,11,R,43,R,25,R,18,R,74,R,39,R,35,Z,0,Z,0,Z,0,R,982,R,423,R,559,R,37,R,16,R,21,R,6,R,3,R,3,R,54,R,31,R,23,A,,A,,A,,A,
231059,22,-2,1,R,1171,R,534,R,637,R,3,R,1,R,2,R,18,R,8,R,10,R,42,R,24,R,18,R,72,R,38,R,34,Z,0,Z,0,Z,0,R,953,R,416,R,537,R,34,R,16,R,18,R,2,R,2,Z,0,R,47,R,29,R,18,A,,A,,A,,A,
231059,23,-2,1,R,1163,R,531,R,632,R,3,R,1,R,2,R,18,R,8,R,10,R,42,R,24,R,18,R,69,R,36,R,33,Z,0,Z,0,Z,0,R,950,R,416,R,534,R,34,R,16,R,18,R,2,R,2,Z,0,R,45,R,28,R,17,A,,A,,A,,A,
231059,24,-2,1,R,324,R,133,R,191,R,1,Z,0,R,1,R,8,R,4,R,4,R,15,R,9,R,6,R,24,R,10,R,14,Z,0,Z,0,Z,0,R,254,R,99,R,155,R,12,R,6,R,6,Z,0,Z,0,Z,0,R,10,R,5,R,5,A,,A,,A,,A,
231059,25,-2,1,R,839,R,398,R,441,R,2,R,1,R,1,R,10,R,4,R,6,R,27,R,15,R,12,R,45,R,26,R,19,Z,0,Z,0,Z,0,R,696,R,317,R,379,R,22,R,10,R,12,R,2,R,2,Z,0,R,35,R,23,R,12,A,,A,,A,,A,
231059,31,-2,1,R,8,R,3,R,5,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,Z,0,Z,0,Z,0,R,3,Z,0,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,A,,A,,A,,A,
231059,32,-2,3,R,47,R,12,R,35,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,1,R,1,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,R,29,R,7,R,22,R,3,Z,0,R,3,R,4,R,1,R,3,R,7,R,2,R,5,A,,A,,A,,A,
231059,39,-2,1,R,33,R,20,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,6,R,5,R,1,Z,0,Z,0,Z,0,R,22,R,13,R,9,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,3,R,2,R,1,A,,A,,A,,A,
231059,40,-2,1,R,806,R,378,R,428,R,2,R,1,R,1,R,10,R,4,R,6,R,26,R,15,R,11,R,39,R,21,R,18,Z,0,Z,0,Z,0,R,674,R,304,R,370,R,21,R,10,R,11,R,2,R,2,Z,0,R,32,R,21,R,11,A,,A,,A,,A,
231059,41,-2,999,R,903,R,281,R,622,R,1,R,1,Z,0,R,24,R,9,R,15,R,18,R,9,R,9,R,26,R,10,R,16,Z,0,Z,0,Z,0,R,625,R,188,R,437,R,3,Z,0,R,3,R,169,R,41,R,128,R,37,R,23,R,14,A,,A,,A,,A,
231059,42,-2,1,R,433,R,186,R,247,R,1,R,1,Z,0,R,21,R,9,R,12,R,16,R,8,R,8,R,17,R,8,R,9,Z,0,Z,0,Z,0,R,303,R,124,R,179,R,1,Z,0,R,1,R,38,R,14,R,24,R,36,R,22,R,14,A,,A,,A,,A,
231059,43,-2,1,R,59,R,39,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,48,R,30,R,18,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,6,R,5,R,1,A,,A,,A,,A,
231059,45,-2,1,R,59,R,39,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,48,R,30,R,18,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,6,R,5,R,1,A,,A,,A,,A,
231059,51,-2,1,R,374,R,147,R,227,R,1,R,1,Z,0,R,21,R,9,R,12,R,15,R,8,R,7,R,14,R,5,R,9,Z,0,Z,0,Z,0,R,255,R,94,R,161,R,1,Z,0,R,1,R,37,R,13,R,24,R,30,R,17,R,13,A,,A,,A,,A,
231059,52,-2,3,R,470,R,95,R,375,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,2,R,1,R,1,R,9,R,2,R,7,Z,0,Z,0,Z,0,R,322,R,64,R,258,R,2,Z,0,R,2,R,131,R,27,R,104,R,1,R,1,Z,0,A,,A,,A,,A,
231059,60,-2,1,R,59,R,39,R,20,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,48,R,30,R,18,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,6,R,5,R,1,A,,A,,A,,A,
231068,1,1,999,R,1642,R,392,R,1250,R,8,R,0,R,8,R,213,R,43,R,170,R,134,R,24,R,110,R,215,R,42,R,173,R,1,R,0,R,1,R,702,R,205,R,497,R,0,R,0,R,0,R,307,R,64,R,243,R,62,R,14,R,48,R,0,S,,S,,S,
231068,2,2,1,R,1538,R,365,R,1173,R,6,R,0,R,6,R,209,R,42,R,167,R,123,R,21,R,102,R,209,R,41,R,168,R,1,R,0,R,1,R,657,R,197,R,460,R,0,R,0,R,0,R,282,R,54,R,228,R,51,R,10,R,41,R,0,S,,S,,S,
231068,11,-2,1,R,1538,R,365,R,1173,R,6,R,0,R,6,R,209,R,42,R,167,R,123,R,21,R,102,R,209,R,41,R,168,R,1,R,0,R,1,R,657,R,197,R,460,R,0,R,0,R,0,R,282,R,54,R,228,R,51,R,10,R,41,A,,A,,A,,A,
231068,12,4,3,R,104,R,27,R,77,R,2,R,0,R,2,R,4,R,1,R,3,R,11,R,3,R,8,R,6,R,1,R,5,R,0,R,0,R,0,R,45,R,8,R,37,R,0,R,0,R,0,R,25,R,10,R,15,R,11,R,4,R,7,R,0,S,,S,,S,
231068,21,-2,999,R,1564,R,372,R,1192,R,6,R,0,R,6,R,210,R,42,R,168,R,127,R,23,R,104,R,210,R,41,R,169,R,1,R,0,R,1,R,669,R,200,R,469,R,0,R,0,R,0,R,287,R,56,R,231,R,54,R,10,R,44,A,,A,,A,,A,
231068,22,-2,1,R,1538,R,365,R,1173,R,6,R,0,R,6,R,209,R,42,R,167,R,123,R,21,R,102,R,209,R,41,R,168,R,1,R,0,R,1,R,657,R,197,R,460,R,0,R,0,R,0,R,282,R,54,R,228,R,51,R,10,R,41,A,,A,,A,,A,
231068,31,-2,1,R,1538,R,365,R,1173,R,6,R,0,R,6,R,209,R,42,R,167,R,123,R,21,R,102,R,209,R,41,R,168,R,1,R,0,R,1,R,657,R,197,R,460,R,0,R,0,R,0,R,282,R,54,R,228,R,51,R,10,R,41,A,,A,,A,,A,
231068,32,-2,3,R,26,R,7,R,19,R,0,R,0,R,0,R,1,R,0,R,1,R,4,R,2,R,2,R,1,R,0,R,1,R,0,R,0,R,0,R,12,R,3,R,9,R,0,R,0,R,0,R,5,R,2,R,3,R,3,R,0,R,3,A,,A,,A,,A,
231068,41,-2,999,R,78,R,20,R,58,R,2,R,0,R,2,R,3,R,1,R,2,R,7,R,1,R,6,R,5,R,1,R,4,R,0,R,0,R,0,R,33,R,5,R,28,R,0,R,0,R,0,R,20,R,8,R,12,R,8,R,4,R,4,A,,A,,A,,A,
231068,52,-2,3,R,78,R,20,R,58,R,2,R,0,R,2,R,3,R,1,R,2,R,7,R,1,R,6,R,5,R,1,R,4,R,0,R,0,R,0,R,33,R,5,R,28,R,0,R,0,R,0,R,20,R,8,R,12,R,8,R,4,R,4,A,,A,,A,,A,
231095,1,1,999,R,103,R,49,R,54,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,6,R,6,Z,0,Z,0,Z,0,Z,0,R,74,R,36,R,38,R,9,R,2,R,7,R,7,R,4,R,3,R,5,R,1,R,4,R,0,A,,R,0,R,103
231095,2,2,1,R,103,R,49,R,54,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,6,R,6,Z,0,Z,0,Z,0,Z,0,R,74,R,36,R,38,R,9,R,2,R,7,R,7,R,4,R,3,R,5,R,1,R,4,R,0,A,,R,0,R,103
231095,3,-2,1,R,75,R,32,R,43,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,6,R,6,Z,0,Z,0,Z,0,Z,0,R,51,R,22,R,29,R,8,R,2,R,6,R,3,R,1,R,2,R,5,R,1,R,4,A,,A,,A,,A,
231095,4,-2,1,R,9,R,3,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,8,R,2,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
231095,5,-2,1,R,66,R,29,R,37,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,5,R,5,Z,0,Z,0,Z,0,Z,0,R,43,R,20,R,23,R,8,R,2,R,6,R,3,R,1,R,2,R,5,R,1,R,4,A,,A,,A,,A,
231095,11,-2,1,R,28,R,17,R,11,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,23,R,14,R,9,R,1,Z,0,R,1,R,4,R,3,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
231095,19,-2,1,R,15,R,8,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,11,R,6,R,5,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
231095,20,-2,1,R,51,R,21,R,30,Z,0,Z,0,Z,0,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,3,R,3,Z,0,Z,0,Z,0,Z,0,R,32,R,14,R,18,R,7,R,2,R,5,R,2,R,1,R,1,R,5,R,1,R,4,A,,A,,A,,A,
231095,21,-2,999,R,71,R,31,R,40,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,5,R,5,Z,0,Z,0,Z,0,Z,0,R,49,R,21,R,28,R,7,R,2,R,5,R,4,R,2,R,2,R,5,R,1,R,4,A,,A,,A,,A,
231095,22,-2,1,R,71,R,31,R,40,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,5,R,5,Z,0,Z,0,Z,0,Z,0,R,49,R,21,R,28,R,7,R,2,R,5,R,4,R,2,R,2,R,5,R,1,R,4,A,,A,,A,,A,
231095,23,-2,1,R,60,R,24,R,36,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,5,R,5,Z,0,Z,0,Z,0,Z,0,R,40,R,15,R,25,R,7,R,2,R,5,R,2,R,1,R,1,R,5,R,1,R,4,A,,A,,A,,A,
231095,24,-2,1,R,9,R,3,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,8,R,2,R,6,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
231095,25,-2,1,R,51,R,21,R,30,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,4,R,4,Z,0,Z,0,Z,0,Z,0,R,32,R,13,R,19,R,7,R,2,R,5,R,2,R,1,R,1,R,5,R,1,R,4,A,,A,,A,,A,
231095,31,-2,1,R,11,R,7,R,4,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,9,R,6,R,3,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
231095,39,-2,1,R,14,R,7,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,10,R,5,R,5,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
231095,40,-2,1,R,37,R,14,R,23,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,R,22,R,8,R,14,R,6,R,2,R,4,R,1,R,1,Z,0,R,5,R,1,R,4,A,,A,,A,,A,
231095,41,-2,999,R,32,R,18,R,14,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,25,R,15,R,10,R,2,Z,0,R,2,R,3,R,2,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
231095,42,-2,1,R,32,R,18,R,14,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,25,R,15,R,10,R,2,Z,0,R,2,R,3,R,2,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
231095,43,-2,1,R,15,R,8,R,7,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,11,R,7,R,4,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
231095,45,-2,1,R,15,R,8,R,7,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,11,R,7,R,4,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
231095,51,-2,1,R,17,R,10,R,7,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,14,R,8,R,6,R,1,Z,0,R,1,R,2,R,2,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
231095,59,-2,1,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
231095,60,-2,1,R,14,R,7,R,7,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,10,R,6,R,4,R,1,Z,0,R,1,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
231147,1,1,999,R,824,R,295,R,529,R,7,R,1,R,6,R,25,R,6,R,19,R,45,R,18,R,27,R,98,R,31,R,67,R,2,R,1,R,1,R,533,R,182,R,351,R,35,R,10,R,25,R,40,R,22,R,18,R,39,R,24,R,15,R,40,R,15,R,55,R,769
231147,12,4,3,R,824,R,295,R,529,R,7,R,1,R,6,R,25,R,6,R,19,R,45,R,18,R,27,R,98,R,31,R,67,R,2,R,1,R,1,R,533,R,182,R,351,R,35,R,10,R,25,R,40,R,22,R,18,R,39,R,24,R,15,R,40,R,15,R,55,R,769
231147,21,-2,999,R,582,R,220,R,362,R,3,R,1,R,2,R,17,R,4,R,13,R,30,R,11,R,19,R,71,R,22,R,49,R,1,R,0,R,1,R,374,R,137,R,237,R,24,R,7,R,17,R,27,R,16,R,11,R,35,R,22,R,13,A,,A,,A,,A,
231147,32,-2,3,R,582,R,220,R,362,R,3,R,1,R,2,R,17,R,4,R,13,R,30,R,11,R,19,R,71,R,22,R,49,R,1,R,0,R,1,R,374,R,137,R,237,R,24,R,7,R,17,R,27,R,16,R,11,R,35,R,22,R,13,A,,A,,A,,A,
231147,41,-2,999,R,242,R,75,R,167,R,4,R,0,R,4,R,8,R,2,R,6,R,15,R,7,R,8,R,27,R,9,R,18,R,1,R,1,R,0,R,159,R,45,R,114,R,11,R,3,R,8,R,13,R,6,R,7,R,4,R,2,R,2,A,,A,,A,,A,
231147,52,-2,3,R,242,R,75,R,167,R,4,R,0,R,4,R,8,R,2,R,6,R,15,R,7,R,8,R,27,R,9,R,18,R,1,R,1,R,0,R,159,R,45,R,114,R,11,R,3,R,8,R,13,R,6,R,7,R,4,R,2,R,2,A,,A,,A,,A,
231165,1,1,999,R,7131,R,2645,R,4486,R,34,R,18,R,16,R,120,R,58,R,62,R,217,R,126,R,91,R,275,R,128,R,147,R,5,R,2,R,3,R,5794,R,2022,R,3772,R,188,R,69,R,119,R,373,R,163,R,210,R,125,R,59,R,66,R,477,A,,R,477,R,6654
231165,2,2,1,R,5142,R,2221,R,2921,R,28,R,16,R,12,R,99,R,53,R,46,R,201,R,119,R,82,R,227,R,115,R,112,R,4,R,2,R,2,R,3997,R,1648,R,2349,R,158,R,61,R,97,R,312,R,148,R,164,R,116,R,59,R,57,R,458,A,,R,458,R,4684
231165,3,-2,1,R,3947,R,1691,R,2256,R,16,R,7,R,9,R,58,R,29,R,29,R,174,R,102,R,72,R,192,R,95,R,97,R,3,R,1,R,2,R,3092,R,1270,R,1822,R,133,R,55,R,78,R,166,R,75,R,91,R,113,R,57,R,56,A,,A,,A,,A,
231165,4,-2,1,R,589,R,309,R,280,R,3,R,1,R,2,R,11,R,7,R,4,R,42,R,30,R,12,R,37,R,25,R,12,Z,0,Z,0,Z,0,R,425,R,203,R,222,R,32,R,19,R,13,R,21,R,13,R,8,R,18,R,11,R,7,A,,A,,A,,A,
231165,5,-2,1,R,3358,R,1382,R,1976,R,13,R,6,R,7,R,47,R,22,R,25,R,132,R,72,R,60,R,155,R,70,R,85,R,3,R,1,R,2,R,2667,R,1067,R,1600,R,101,R,36,R,65,R,145,R,62,R,83,R,95,R,46,R,49,A,,A,,A,,A,
231165,11,-2,1,R,1195,R,530,R,665,R,12,R,9,R,3,R,41,R,24,R,17,R,27,R,17,R,10,R,35,R,20,R,15,R,1,R,1,Z,0,R,905,R,378,R,527,R,25,R,6,R,19,R,146,R,73,R,73,R,3,R,2,R,1,A,,A,,A,,A,
231165,12,4,3,R,1989,R,424,R,1565,R,6,R,2,R,4,R,21,R,5,R,16,R,16,R,7,R,9,R,48,R,13,R,35,R,1,Z,0,R,1,R,1797,R,374,R,1423,R,30,R,8,R,22,R,61,R,15,R,46,R,9,Z,0,R,9,R,19,A,,R,19,R,1970
231165,19,-2,1,R,458,R,146,R,312,R,1,Z,0,R,1,R,13,R,3,R,10,R,19,R,8,R,11,R,22,R,9,R,13,Z,0,Z,0,Z,0,R,352,R,115,R,237,R,8,R,1,R,7,R,37,R,7,R,30,R,6,R,3,R,3,A,,A,,A,,A,
231165,20,-2,1,R,2900,R,1236,R,1664,R,12,R,6,R,6,R,34,R,19,R,15,R,113,R,64,R,49,R,133,R,61,R,72,R,3,R,1,R,2,R,2315,R,952,R,1363,R,93,R,35,R,58,R,108,R,55,R,53,R,89,R,43,R,46,A,,A,,A,,A,
231165,21,-2,999,R,3108,R,1440,R,1668,R,14,R,7,R,7,R,51,R,26,R,25,R,147,R,96,R,51,R,145,R,76,R,69,Z,0,Z,0,Z,0,R,2411,R,1070,R,1341,R,104,R,47,R,57,R,139,R,65,R,74,R,97,R,53,R,44,A,,A,,A,,A,
231165,22,-2,1,R,3006,R,1409,R,1597,R,14,R,7,R,7,R,49,R,25,R,24,R,142,R,92,R,50,R,139,R,74,R,65,Z,0,Z,0,Z,0,R,2328,R,1048,R,1280,R,101,R,47,R,54,R,136,R,63,R,73,R,97,R,53,R,44,A,,A,,A,,A,
231165,23,-2,1,R,2824,R,1344,R,1480,R,12,R,6,R,6,R,44,R,23,R,21,R,132,R,87,R,45,R,132,R,67,R,65,Z,0,Z,0,Z,0,R,2177,R,1000,R,1177,R,98,R,46,R,52,R,132,R,62,R,70,R,97,R,53,R,44,A,,A,,A,,A,
231165,24,-2,1,R,566,R,299,R,267,R,3,R,1,R,2,R,10,R,6,R,4,R,39,R,29,R,10,R,32,R,23,R,9,Z,0,Z,0,Z,0,R,412,R,197,R,215,R,32,R,19,R,13,R,20,R,13,R,7,R,18,R,11,R,7,A,,A,,A,,A,
231165,25,-2,1,R,2258,R,1045,R,1213,R,9,R,5,R,4,R,34,R,17,R,17,R,93,R,58,R,35,R,100,R,44,R,56,Z,0,Z,0,Z,0,R,1765,R,803,R,962,R,66,R,27,R,39,R,112,R,49,R,63,R,79,R,42,R,37,A,,A,,A,,A,
231165,31,-2,1,R,182,R,65,R,117,R,2,R,1,R,1,R,5,R,2,R,3,R,10,R,5,R,5,R,7,R,7,R,0,Z,0,Z,0,Z,0,R,151,R,48,R,103,R,3,R,1,R,2,R,4,R,1,R,3,R,0,R,0,R,0,A,,A,,A,,A,
231165,32,-2,3,R,102,R,31,R,71,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,5,R,4,R,1,R,6,R,2,R,4,Z,0,Z,0,Z,0,R,83,R,22,R,61,R,3,Z,0,R,3,R,3,R,2,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
231165,39,-2,1,R,377,R,132,R,245,R,1,Z,0,R,1,R,11,R,2,R,9,R,14,R,8,R,6,R,16,R,6,R,10,Z,0,Z,0,Z,0,R,289,R,105,R,184,R,8,R,1,R,7,R,32,R,7,R,25,R,6,R,3,R,3,A,,A,,A,,A,
231165,40,-2,1,R,1881,R,913,R,968,R,8,R,5,R,3,R,23,R,15,R,8,R,79,R,50,R,29,R,84,R,38,R,46,Z,0,Z,0,Z,0,R,1476,R,698,R,778,R,58,R,26,R,32,R,80,R,42,R,38,R,73,R,39,R,34,A,,A,,A,,A,
231165,41,-2,999,R,4023,R,1205,R,2818,R,20,R,11,R,9,R,69,R,32,R,37,R,70,R,30,R,40,R,130,R,52,R,78,R,5,R,2,R,3,R,3383,R,952,R,2431,R,84,R,22,R,62,R,234,R,98,R,136,R,28,R,6,R,22,A,,A,,A,,A,
231165,42,-2,1,R,2136,R,812,R,1324,R,14,R,9,R,5,R,50,R,28,R,22,R,59,R,27,R,32,R,88,R,41,R,47,R,4,R,2,R,2,R,1669,R,600,R,1069,R,57,R,14,R,43,R,176,R,85,R,91,R,19,R,6,R,13,A,,A,,A,,A,
231165,43,-2,1,R,1123,R,347,R,776,R,4,R,1,R,3,R,14,R,6,R,8,R,42,R,15,R,27,R,60,R,28,R,32,R,3,R,1,R,2,R,915,R,270,R,645,R,35,R,9,R,26,R,34,R,13,R,21,R,16,R,4,R,12,A,,A,,A,,A,
231165,44,-2,1,R,23,R,10,R,13,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,3,R,1,R,2,R,5,R,2,R,3,Z,0,Z,0,Z,0,R,13,R,6,R,7,Z,0,Z,0,Z,0,R,1,Z,0,R,1,Z,0,Z,0,Z,0,A,,A,,A,,A,
231165,45,-2,1,R,1100,R,337,R,763,R,4,R,1,R,3,R,13,R,5,R,8,R,39,R,14,R,25,R,55,R,26,R,29,R,3,R,1,R,2,R,902,R,264,R,638,R,35,R,9,R,26,R,33,R,13,R,20,R,16,R,4,R,12,A,,A,,A,,A,
231165,51,-2,1,R,1013,R,465,R,548,R,10,R,8,R,2,R,36,R,22,R,14,R,17,R,12,R,5,R,28,R,13,R,15,R,1,R,1,Z,0,R,754,R,330,R,424,R,22,R,5,R,17,R,142,R,72,R,70,R,3,R,2,R,1,A,,A,,A,,A,
231165,52,-2,3,R,1887,R,393,R,1494,R,6,R,2,R,4,R,19,R,4,R,15,R,11,R,3,R,8,R,42,R,11,R,31,R,1,Z,0,R,1,R,1714,R,352,R,1362,R,27,R,8,R,19,R,58,R,13,R,45,R,9,Z,0,R,9,A,,A,,A,,A,
231165,59,-2,1,R,81,R,14,R,67,Z,0,Z,0,Z,0,R,2,R,1,R,1,R,5,R,0,R,5,R,6,R,3,R,3,Z,0,Z,0,Z,0,R,63,R,10,R,53,Z,0,Z,0,Z,0,R,5,Z,0,R,5,Z,0,Z,0,Z,0,A,,A,,A,,A,
231165,60,-2,1,R,1019,R,323,R,696,R,4,R,1,R,3,R,11,R,4,R,7,R,34,R,14,R,20,R,49,R,23,R,26,R,3,R,1,R,2,R,839,R,254,R,585,R,35,R,9,R,26,R,28,R,13,R,15,R,16,R,4,R,12,A,,A,,A,,A,
231174,1,1,999,R,16086,R,5880,R,10206,R,15,R,4,R,11,R,577,R,211,R,366,R,236,R,85,R,151,R,896,R,289,R,607,R,3,R,1,R,2,R,12814,R,4629,R,8185,R,644,R,245,R,399,R,441,R,184,R,257,R,460,R,232,R,228,R,15,A,,R,15,R,16071
231174,2,2,1,R,13642,R,4965,R,8677,R,6,R,3,R,3,R,401,R,135,R,266,R,138,R,54,R,84,R,722,R,227,R,495,R,1,R,0,R,1,R,11235,R,4089,R,7146,R,550,R,212,R,338,R,393,R,159,R,234,R,196,R,86,R,110,R,4,A,,R,4,R,13638
231174,3,-2,1,R,12096,R,4422,R,7674,R,5,R,3,R,2,R,325,R,102,R,223,R,99,R,36,R,63,R,650,R,209,R,441,R,1,R,0,R,1,R,10085,R,3697,R,6388,R,486,R,180,R,306,R,328,R,136,R,192,R,117,R,59,R,58,A,,A,,A,,A,
231174,4,-2,1,R,2941,R,1085,R,1856,R,2,R,1,R,1,R,88,R,27,R,61,R,22,R,8,R,14,R,216,R,64,R,152,R,1,R,0,R,1,R,2368,R,878,R,1490,R,140,R,50,R,90,R,69,R,35,R,34,R,35,R,22,R,13,A,,A,,A,,A,
231174,5,-2,1,R,9155,R,3337,R,5818,R,3,R,2,R,1,R,237,R,75,R,162,R,77,R,28,R,49,R,434,R,145,R,289,R,0,R,0,R,0,R,7717,R,2819,R,4898,R,346,R,130,R,216,R,259,R,101,R,158,R,82,R,37,R,45,A,,A,,A,,A,
231174,11,-2,1,R,1546,R,543,R,1003,R,1,R,0,R,1,R,76,R,33,R,43,R,39,R,18,R,21,R,72,R,18,R,54,R,0,R,0,R,0,R,1150,R,392,R,758,R,64,R,32,R,32,R,65,R,23,R,42,R,79,R,27,R,52,A,,A,,A,,A,
